Id;Name;Country;JapName;Adaptability;Photo;Photo_file;EditName;EditCountry;EditPhoto;EditIntern;Value1;Value2;Value3;Value4;Value5;Value6
102934;L. Zauli;215;ランベルト ザウリ;92;0;;False;False;False;False;0;0;0;-1;-1;-1
102940;C. Martínez;124;クリスティアン マルティネス;103;0;;False;False;False;False;0;0;0;-1;-1;-1
102949;R. Cadena;124;リカルド カデーナ;106;0;;False;False;False;False;0;0;0;-1;-1;-1
102950;Thana S.;36;タナ サブパヤトソク;100;0;;False;False;False;False;0;0;0;-1;-1;-1
102955;Sukrit Yothee;36;スクリット ヨテー;75;0;;False;False;False;False;0;0;0;-1;-1;-1
102956;K. Kuranuki;13;倉貫 一毅;84;0;;False;False;False;False;0;0;0;-1;-1;-1
102962;C. Cabrera;144;クラウディオ カブレラ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
102964;C. Hoefkens;197;カール ヘフケンス;104;0;;False;False;False;False;0;0;0;-1;-1;-1
102965;R. Insúa;144;ルーベン インスーア;77;0;;False;False;False;False;0;0;0;-1;-1;-1
102972;K. Geraerts;197;カレル ヘラールツ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
102976;G. Rivarola;144;ヘルマン リバロラ;78;0;;False;False;False;False;0;0;0;-1;-1;-1
102977;Ç. Atan;190;チャーダシュ アタン;83;0;;False;False;False;False;0;0;0;-1;-1;-1
102979;T. Harada;13;原田 武男;86;0;;False;False;False;False;0;0;0;-1;-1;-1
102981;D. Ricketts;122;ドノヴァン リケッツ;82;0;;False;False;False;False;0;0;0;-1;-1;-1
102982;C. Compagnucci;144;カルロス コンパニュッツィ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
102990;R. Reid;135;レイモンド リード;83;0;;False;False;False;False;0;0;0;-1;-1;-1
102995;H. Ibarra;144;ウーゴ イバーラ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
102996;A. Marini;144;アドリアン マリーニ;88;0;;False;False;False;False;0;0;0;-1;-1;-1
102997;C. Graf;144;クラウディオ グラフ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
103000;João Filipe;228;ジョアン フィリピ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
103002;S. Hammell;232;スティーヴン ハメル;79;0;;False;False;False;False;0;0;0;-1;-1;-1
103005;N. Şahin;190;ヌリ シャヒン;104;0;;False;False;False;False;0;0;0;-1;-1;-1
103006;B. Berner;238;ブルーノ ベルナー;71;0;;False;False;False;False;0;0;0;-1;-1;-1
103007;Renato Paiva;228;ヘナト パイヴァ;107;0;;False;False;False;False;0;0;0;-1;-1;-1
103008;M. Gerk;144;マウロ ヘルク;80;0;;False;False;False;False;0;0;0;-1;-1;-1
103009;R. Valiño;124;リカルド バリーニョ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
103012;H. Jensen;203;ヘンレク イェンスン;72;0;;False;False;False;False;0;0;0;-1;-1;-1
103013;F. Farioli;215;フランチェスコ ファリオーリ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
103014;S. Uğurlu;190;サミ ウーウルル;88;0;;False;False;False;False;0;0;0;-1;-1;-1
103015;Xavi Moro;236;ハビ モロ;60;0;;False;False;False;False;0;0;0;-1;-1;-1
103016;D. Iwamasa;13;岩政 大樹;81;0;;False;False;False;False;0;0;0;-1;-1;-1
103017;O. Korkmaz;190;オスマン コルクマズ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
103018;S. Cooper;204;スコット クーパー;100;0;;False;False;False;False;0;0;0;-1;-1;-1
103020;L. Greco;215;レアンドロ グレコ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
103021;A. Balbo;144;アベル バルボ;77;0;;False;False;False;False;0;0;0;-1;-1;-1
103022;Ş. Can;190;シェノル ジャン;74;0;;False;False;False;False;0;0;0;-1;-1;-1
103027;Albert Capellas;236;アルベルト カペジャス;102;0;;False;False;False;False;0;0;0;-1;-1;-1
103028;R. Gutiérrez;124;ラウル グティエレス;80;0;;False;False;False;False;0;0;0;-1;-1;-1
103029;N. Delgado;129;ノア デルガド;72;0;;False;False;False;False;0;0;0;-1;-1;-1
103032;L. Fox;232;リアム フォックス;78;0;;False;False;False;False;0;0;0;-1;-1;-1
103035;A. Coria;144;アドリアン コリア;100;0;;False;False;False;False;0;0;0;-1;-1;-1
103042;R. Palladino;215;ラッファエーレ パッラディーノ;87;0;;False;False;False;False;0;0;0;-1;-1;-1
103043;M. Muslić;194;ミロン ムスリッチ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
103044;G. Colatrella;238;ジェネジオ コラトレッラ;75;0;;False;False;False;False;0;0;0;-1;-1;-1
4194305;Roberto Martínez Montoliú;236;ロベルト マルティネス;115;0;;False;False;False;False;0;0;0;-1;-1;-1
4194340;Devis Mangia;215;デヴィス マンジャ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
4194390;Joaquín de Jesús Caparrós Camino;236;ホアキン カパロス;92;0;;False;False;False;False;0;0;0;-1;-1;-1
4194393;Kasper Hjulmand;203;カスパ ユールマン;103;0;;False;False;False;False;0;0;0;-1;-1;-1
4194394;Ståle Solbakken;226;ストーレ ソルバッケン;99;0;;False;False;False;False;0;0;0;-1;-1;-1
4194427;Roberto Mancini;215;ロベルト マンチーニ;115;0;;False;False;False;False;0;0;0;-1;-1;-1
4194435;Louis van Gaal;224;ルイス ファン ハール;104;0;;False;False;False;False;0;0;0;-1;-1;-1
4194444;Didier Claude Deschamps;208;ディディエ デシャン;110;0;;False;False;False;False;0;0;0;-1;-1;-1
4194445;Vladimir Petković;198;ヴラディミル ペトコヴィッチ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
4194507;Zlatko Dalić;200;ズラトコ ダリッチ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
4194525;Gustavo Augusto 'Gus' Poyet Domínguez;152;グスタボ ポジェト;96;0;;False;False;False;False;0;0;0;-1;-1;-1
4194588;Willy Sagnol;208;ウィリー サニョル;84;0;;False;False;False;False;0;0;0;-1;-1;-1
4194624;Ivaylo Bogdanov Petev;199;イヴァイロ ペテフ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
4194630;Alain Giresse;208;アラン ジレス;103;0;;False;False;False;False;0;0;0;-1;-1;-1
4194723;Luis Enrique Martínez García;236;ルイス エンリケ;120;0;;False;False;False;False;0;0;0;-1;-1;-1
4194734;Paulo Manuel Carvalho de Sousa;228;パウロ ソウザ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
4194736;Franciscus 'Frank' de Boer;224;フランク デ ブール;91;0;;False;False;False;False;0;0;0;-1;-1;-1
4294555;Edoardo 'Edy' Reja;215;エドアルド レーヤ;97;0;;False;False;False;False;0;0;0;-1;-1;-1
4294582;Fernando Manuel Fernandes da Costa Santos;228;フェルナンド サントス;120;0;;False;False;False;False;0;0;0;-1;-1;-1
4294764;Stephen 'Steve' Clarke;232;スティーヴ クラーク;75;0;;False;False;False;False;0;0;0;-1;-1;-1
4294971;Giovanni 'Gianni' De Biasi;215;ジャンニ デ ビアージ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
4295019;Şenol Güneş;190;シェノル ギュネシュ;99;0;;False;False;False;False;0;0;0;-1;-1;-1
4295165;Miodrag Radulović;304;ミオドラグ ラドゥロヴィッチ;92;0;;False;False;False;False;0;0;0;-1;-1;-1
4295288;Gareth Southgate;204;ギャレス サウスゲイト;94;0;;False;False;False;False;0;0;0;-1;-1;-1
4295299;Jan Olof 'Janne' Andersson;237;ヤンネ アンデション;85;0;;False;False;False;False;0;0;0;-1;-1;-1
4295300;Andriy Mykolayovych Shevchenko;239;アンドリー シェフチェンコ;107;0;;False;False;False;False;0;0;0;-1;-1;-1
4295346;Jaroslav Šilhavý;202;ヤロスラフ シルハヴィ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
4295388;Johannes Nicolaas 'John' van 't Schip;224;ジョン ファント シップ;98;0;;False;False;False;False;0;0;0;-1;-1;-1
4295492;Murat Yakin;238;ムラト ヤキン;107;0;;False;False;False;False;0;0;0;-1;-1;-1
4295690;Arnar Viðarsson ;213;アルナル ヴィザルソン;80;0;;False;False;False;False;0;0;0;-1;-1;-1
4295761;Dragan 'Piksi' Stojković;303;ドラガン ストイコヴィッチ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
4295783;Ryan Joseph Giggs;241;ライアン ギグス;70;0;;False;False;False;False;0;0;0;-1;-1;-1
4295795;Franco Foda;210;フランコ フォーダ;94;0;;False;False;False;False;0;0;0;-1;-1;-1
4295804;Akira Nishino;13;西野 朗;89;0;;False;False;False;False;0;0;0;-1;-1;-1
4295928;Alexandré 'Mano' Pölking;146;アレシャンドレ ペウキング;106;0;;False;False;False;False;0;0;0;-1;-1;-1
4296107;Markku Kanerva;207;マルック カネルヴァ;71;0;;False;False;False;False;0;0;0;-1;-1;-1
4296111;Lionel Sebastián Scaloni;144;リオネル スカローニ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
4296112;Jesús Luis 'Koldo' Álvarez de Eulate Güergue;192;コルド;69;0;;False;False;False;False;0;0;0;-1;-1;-1
4296113;Franco Varrella;215;フランコ ヴァッレッラ;49;0;;False;False;False;False;0;0;0;-1;-1;-1
4296124;Julio César Ribas Vlacovich;152;フリオ リバス;49;0;;False;False;False;False;0;0;0;-1;-1;-1
4296126;Marco Rossi;215;マルコ ロッシ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
4296129;Bernard Challandes;238;ベルナール シャランド;85;0;;False;False;False;False;0;0;0;-1;-1;-1
4296130;Luc Holtz;220;リュック ホルツ;64;0;;False;False;False;False;0;0;0;-1;-1;-1
4296135;Igor Angelovski – Mrme;221;イゴール アンジェロヴスキ;74;0;;False;False;False;False;0;0;0;-1;-1;-1
4296154;Thomas Häberli;238;トーマス ヘベルリ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
4296186;Valdas Urbonas;219;ヴァルダス ウルボナス;69;0;;False;False;False;False;0;0;0;-1;-1;-1
4296188;Matjaž Kek;235;マティアジュ ケク;93;0;;False;False;False;False;0;0;0;-1;-1;-1
4296325;Nikos Kostenoglou;211;ニコス コステノグル;74;0;;False;False;False;False;0;0;0;-1;-1;-1
4296384;Hans-Dieter Flick;210;ハンジ フリック;118;0;;False;False;False;False;0;0;0;-1;-1;-1
4296469;Mirel Matei Rădoi;229;ミレル ラドイ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
4296675;Dainis Kazakevičs;217;ダイニス カザケヴィチュ;67;0;;False;False;False;False;0;0;0;-1;-1;-1
4296753;Yasen Petrov Petrov;199;ヤセン ペトロフ;74;0;;False;False;False;False;0;0;0;-1;-1;-1
4296754;Talgat Maruanuly Baysufinov;216;タルガト バイスフィノフ;65;0;;False;False;False;False;0;0;0;-1;-1;-1
4296761;Štefan Tarkovič;234;シュテファン タルコヴィッチ;94;0;;False;False;False;False;0;0;0;-1;-1;-1
4296762;Willibald 'Willi' Ruttensteiner;194;ヴィリ ルッテンシュタイナー;76;0;;False;False;False;False;0;0;0;-1;-1;-1
4296763;Ian Robert Baraclough;204;イアン バラクロフ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
4296764;Stephen Kenny;214;スティーヴン ケニー;79;0;;False;False;False;False;0;0;0;-1;-1;-1
4296765;Roberto Bordin;215;ロベルト ボルディン;76;0;;False;False;False;False;0;0;0;-1;-1;-1
4296766;Martin Stocklasa;218;マルティン シュトックラサ;77;0;;False;False;False;False;0;0;0;-1;-1;-1
4296767;Håkan Georg Ericson;237;ホーカン エリクソン;66;0;;False;False;False;False;0;0;0;-1;-1;-1
4296881;G. Kondratjev;196;ゲオルギ コンドラチェフ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
4296980;B. Milevski;221;ブラゴヤ ミレフスキ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
4296982;O. Petrakov;239;オレクサンドル ペトラコフ;89;0;;False;False;False;False;0;0;0;-1;-1;-1
4296983;S. Kuntz;210;シュテファン クンツ;93;0;;False;False;False;False;0;0;0;-1;-1;-1
4296984;V. Ivanauskas;219;ヴァルダス イヴァナウスカス;69;0;;False;False;False;False;0;0;0;-1;-1;-1
4297186;A. Karpovich;216;アンドレーイ カルポヴィッチ;83;0;;False;False;False;False;0;0;0;-1;-1;-1
4297187;E. Iordănescu;229;エドワルド ヨルデネスク;96;0;;False;False;False;False;0;0;0;-1;-1;-1
4297188;G. Brumer;189;ガディ ブルメル;78;0;;False;False;False;False;0;0;0;-1;-1;-1
4297192;S. Cleşcenco;223;セルジュ クレシュチェンコ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
4297194;F. Costantini;231;ファブリツィオ コスタンティニ;72;0;;False;False;False;False;0;0;0;-1;-1;-1
4297195;C. Michniewicz;227;チェスワフ ミフニエヴィチ;88;0;;False;False;False;False;0;0;0;-1;-1;-1
8388610;Jorge Fernando Pinheiro de Jesus;228;チム ピッシア;118;0;;False;False;False;False;0;0;0;-1;-1;-1
8388620;Alexi 'Cuca' Stival;146;ゾリオン ノローニャ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8388624;Paul Le Guen;208;ブリュノ シュミット;106;0;;False;False;False;False;0;0;0;-1;-1;-1
8388625;Rudi José Garcia;208;アルヌール レルミット;109;0;;False;False;False;False;0;0;0;-1;-1;-1
8388626;Walter Mazzarri;215;エヴァージオ ヴァナレッリ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388627;Siniša Mihajlović;303;ディンコ イエリッチ;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8388628;Stefano Colantuono;215;レオン ザンボーニ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8388632;Giuseppe Iachini;215;テューリ メオーニ;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8388634;Gennaro Ivan 'Rino' Gattuso;215;シルヴィオ カルデローニ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8388636;Eugenio Corini;215;ディオニージ アルナボルディ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8388637;Vincenzo Montella;215;ベルナルド コイス;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8388639;Eusebio Di Francesco;215;ガリレオ ベリオ;69;0;;False;False;False;False;0;0;0;-1;-1;-1
8388658;Unai Emery Etxegoien;236;サムエル ラジャ;111;0;;False;False;False;False;0;0;0;-1;-1;-1
8388659;Carlo Ancelotti;215;ディーノ ミッレージ;120;0;;False;False;False;False;0;0;0;-1;-1;-1
8388660;Diego Pablo 'El Cholo' Simeone;144;クリスト バルブエナ;82;0;;False;False;False;False;0;0;0;-1;-1;-1
8388661;Francisco Javier Rodríguez Vílchez;236;ファン ミゲル カリエド;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8388673;Julio Velázquez Santiago;236;ジェネ サウラ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8388676;Javier 'El Vasco' Aguirre Onaindía;124;バルタサル パディン;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8388677;Marcelino García Toral;236;ダミア クレブラス;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8388678;Luiz Antônio 'Mano' Venker de Menezes;146;ラウレンソ セルパ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8388683;Wagner Augusto Lopes;13;古田 翔馬;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388686;Vágner do Carmo Mancini;146;サンドロ タヴォーラ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8388688;Abelardo Fernández Antuña;236;ハラベ セルビアン;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8388689;Juan Antonio Pizzi Torroja;236;サビーノ セレロールス;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8388695;Francisco 'Fran' Escribá Segura;236;キケ モリエーダ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8388696;José 'Pepe' Bordalás Jiménez;236;アリッツ アルカイデ;73;0;;False;False;False;False;0;0;0;-1;-1;-1
8388700;Mauricio Roberto Pochettino Trossero;144;フランシスコ クアドレニ;116;0;;False;False;False;False;0;0;0;-1;-1;-1
8388701;Manuel Luis Pellegrini Ripamonti;147;サルバ ドゥロン;120;0;;False;False;False;False;0;0;0;-1;-1;-1
8388712;Rafael 'Rafa' Benítez Maudes;236;ペップ カステル;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8388714;Antonio Conte;215;ジョバンバッティスタ リーパ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388716;Davide Nicola;215;ラフ コンソーレ;61;0;;False;False;False;False;0;0;0;-1;-1;-1
8388721;Marco Baroni;215;フランク ピエトリ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8388722;Mark Gordon Robins;204;ジェイソン スケア;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8388723;Brendan Rodgers;225;ギネス サザートン;99;0;;False;False;False;False;0;0;0;-1;-1;-1
8388732;Roy Hodgson;204;ランス バウチャー;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8388743;Niko Kovač;200;アルディアン スティパニッチ;93;0;;False;False;False;False;0;0;0;-1;-1;-1
8388749;Vladimir Petković;198;ボリャナ アンティッチ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8388755;Henk de Jong;224;サコ フィンク;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8388758;Ron Jans;224;エフェルト ヤン ポストマ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388767;Néstor Oscar Craviotto;144;アンデル ペドレル;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8388770;Crisitán Andrés Romero Godoy;147;フベナル モレリ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8388771;Pablo Andrés 'Vitamina' Sánchez Spucches;144;ヘネ チャウレアウ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388774;Martín Palermo;144;ハラベ バヨ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8388779;Pedro Antonio Troglio;144;フロレンティノ ロポ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8388784;Nigel Graham Pearson;204;ショラ アボット;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8388789;Aitor Karanka de la Hoz;236;ロベルト オルバイス;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8388790;Ivo Alexis Basay Hatibović;147;ハイメ ガスール;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8388792;Juan Ignacio Martínez Jiménez;236;アルフレード グイサ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388796;Hendrikus 'Henk' Fraser;224;マレイン デ ウィト;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8388799;Erick Mombaerts;208;グレゴワール ド ブロイ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8388803;Mario Alfredo Salas Saieg;147;エゴイツ カニ;82;0;;False;False;False;False;0;0;0;-1;-1;-1
8388805;Álvaro Cervera Díaz;236;フランシスコ エリセ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8388806;Gaizka Garitano Aguirre;236;フレン アブリル;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388824;Josep 'Pep' Guardiola i Sala;236;ルイス アルベルト ロマン;127;0;;False;False;False;False;0;0;0;-1;-1;-1
8388826;Roger Schmidt;210;フェルディナント ゲラート;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8388837;Enderson Alves Moreira;146;セルジオ コルテ レアル;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8388838;Eduardo Alexandre Baptista;146;サンチ アルメイダ;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8388843;Pascal Dupraz;208;マニュエル ラファージュ;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8388844;Francisco 'Paco' Jémez Martín;236;クラウディオ モラティノス;92;0;;False;False;False;False;0;0;0;-1;-1;-1
8388845;Jagoba Arrasate Elustondo;236;マリオ サウラ;72;0;;False;False;False;False;0;0;0;-1;-1;-1
8388846;Ernesto 'Txingurri' Valverde Tejedor;236;ファウスト アマトリアイン;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8388847;Michel Der Zakarian;193;カール ハーツ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8388850;Philippe Hinschberger;208;シャルル アンリ ヴィアン;93;0;;False;False;False;False;0;0;0;-1;-1;-1
8388851;Régis Brouard;208;アシル レオ;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8388852;Patrice Garande;208;ユルバン ド ラカーユ;87;0;;False;False;False;False;0;0;0;-1;-1;-1
8388854;Olivier Pantaloni;208;アメデ エルネスト フォッシュ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388855;Jean-Marc Furlan;208;タパニ セヴラン;88;0;;False;False;False;False;0;0;0;-1;-1;-1
8388863;Olivier Frapolli;208;ルイ フェルディナン ヴォワネ;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8388865;Olivier Echouafni;208;ジャマル グリイェ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8388868;Antoine Kombouaré;208;ピエール マルトー;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8388870;Christophe Pélissier;208;アルフォンス イニャール;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8388874;Philippe Montanier;208;ギー ビザリア;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8388877;Joan Francesc 'Rubi' Ferrer Sicilia;236;オスカル カルモナ;106;0;;False;False;False;False;0;0;0;-1;-1;-1
8388880;Michael Andrew Martin O'Neill;225;ハンク ブラウン;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8388882;Juan Carlos Osorio Arbeláez;148;ファウスト リエスゴ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8388883;Gustavo Adolfo Costas Makeira;144;エゴイツ アラゴン;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8388884;Emiliano Eduardo Astorga Lobos;147;サンチョ カミネル;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8388887;Marco Alexandre Saraiva da Silva;228;ラウレンソ ペサーニャ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8388889;Jorge Luis Sampaoli Moya;144;フランセスク イサギーレ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8388894;Héctor Santiago 'Tito' Tapia Urdile;147;イサーク カミネル;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8388905;Paulo Alexandre Rodrigues Fonseca;228;クレメンティオ アイレス;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8388907;Julen Lopetegui Argote;236;セシリオ トゥナル;118;0;;False;False;False;False;0;0;0;-1;-1;-1
8388912;Gilmar Dal Pozzo;146;ジュリオ サビーノ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8388915;Augusto Sérgio 'Guto' Ferreira;146;パウリーノ アルブケルケ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8388922;Edward 'Eddie' John Frank Howe;204;リチャード フィルビー;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8388925;Albert Cartier;208;マティアス デルボネル;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8388929;Mark Warburton;204;バディ ファーマン;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8388937;Matías Jesús Almeyda;144;レベリアーノ サウラ;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8388964;Thierry Laurey;208;ジャン ダニエル スパーク;92;0;;False;False;False;False;0;0;0;-1;-1;-1
8388968;Christophe Galtier;208;アントン プランタード;106;0;;False;False;False;False;0;0;0;-1;-1;-1
8388969;Jocelyn Gourvennec;208;ベルナルダン フラムリー;93;0;;False;False;False;False;0;0;0;-1;-1;-1
8388971;Stéphane Moulin;208;アンリ ジョルジュ ティボー;97;0;;False;False;False;False;0;0;0;-1;-1;-1
8388980;Stefano Pioli;215;ジョエル コケッティ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8388983;Filippo 'Pippo' Inzaghi;215;アミルカーレ デ ステファニ;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8388986;Stephen 'Steve' Roger Bruce;204;クェンティン フェイロン;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8388987;Davide Ballardini;215;ロモロ カルドゥロ;69;0;;False;False;False;False;0;0;0;-1;-1;-1
8388989;José Luis Oltra Castañer;236;ブラウリオ ファラスカ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8388990;Luiz Elena Felipe 'Felipão' Scolari;146;ゾリオン アボイム;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8388991;Adílson Dias Batista;146;ゾリオン テイシェイラ;78;0;;False;False;False;False;0;0;0;-1;-1;-1
8388996;Gustavo Eliseo Morínigo Vázquez;150;ティアゴ リュル;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8388997;Nuno Herlander Simões Espírito Santo;228;ハファエウ バレト;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8389000;Claude Puel;208;クァンタン ビザリア;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8389003;Sergio González Soriano;236;ボヤン ビセド;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8389004;Marcelo Alberto Bielsa Caldera;144;ハラベ ラポルタ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8389006;Pablo Adrián Guede Barriero;144;フローレス チュエーカ;106;0;;False;False;False;False;0;0;0;-1;-1;-1
8389007;Jorge Luis Garcés Rojas;147;ティモ プラデーラ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8389015;Rafael Edgar Dudamel Ochoa;153;ファウスト ランダルセ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8389020;Alfredo Carlos Arias Sánchez;152;セサル グイサ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8389022;José Luis Mendilibar Etxebarria;236;ベニート ビバンコ;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8389025;Sean Mark Dyche;204;フレイザー ヘルソン;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8389038;Paulo Manuel Carvalho de Sousa;228;ハミロ アメリカーノ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8389043;Peter Sylvester Bosz;224;スイェフ マルテンス;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8389045;Massimiliano Allegri;215;エルマンノ テバルディ;115;0;;False;False;False;False;0;0;0;-1;-1;-1
8389048;Marinus Dijkhuizen;224;イワン ボスマン;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8389062;Alfred Schreuder;224;ハルム ファン デル フェン;106;0;;False;False;False;False;0;0;0;-1;-1;-1
8389077;S. Grundvig;226;ステファン グロントヴィ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8389079;Vanderlei Luxemburgo da Silva;146;ベント マネ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8389080;Claudio Ranieri;215;サムエレ パヴァン;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8389089;Roberto Néstor Sensini;144;シャビィ ベーリョ;64;0;;False;False;False;False;0;0;0;-1;-1;-1
8389092;Fabrizio Castori;215;メルキオッレ トロイージ;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8389093;Roberto D'Aversa;215;ファブリツィオ エトロ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8389094;Pascal Gastien;208;ヴィルジール アッティア;99;0;;False;False;False;False;0;0;0;-1;-1;-1
8389098;Gilson Kleina;146;マテウス アボイム;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8389121;Óscar García Junyent;236;アルフォンソ バレーロ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8389126;Claudinei dos Santos Oliveira;146;フェルナンド ノローニャ;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8389129;Dorival Silvestre Júnior;146;オリンピオ エンリケス;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8389477;Yaghub Nasser;44;ヤグブ ナセル;102;0;;False;False;False;False;0;0;0;-1;-1;-1
